,priceSpecification.price,itemOffered.brand,itemOffered.fuelType,itemOffered.mileageFromOdometer.value,0,1,2,3,year,model,version,page
26,5700,BMW,Benzyna,140000,BMW,Seria,3,e46-1998-2007,2001,3,e46-1998-2007,52
27,8900,Mercedes-Benz,Benzyna,312150,Mercedes-Benz,Klasa,S,,2001,S,,52
28,5900,Opel,Benzyna+LPG,250000,Opel,Vectra,B,(1995-2002),2001,Vectra,B,52
0,9500,Fiat,Benzyna,154000,Fiat,Doblo,1.2,Actual,2001,Doblo,1.2,48
1,9000,Saab,Benzyna,297000,Saab,9-3,,,2001,9-3,,48
2,3500,Hyundai,Benzyna,277000,Hyundai,Sonata,2.0,16V,2001,Sonata,2.0,48
3,6500,Opel,Benzyna,212882,Opel,Astra,II,1.6,2001,Astra,II,48
4,25900,Audi,Benzyna,224500,Audi,S6,Avant,4.2,2001,S6,Avant,48
5,16500,Volvo,Benzyna,211000,Volvo,C70,2.0,,2001,C70,2.0,48
6,2900,Nissan,Benzyna,140000,Nissan,Primera,1.6,Comfort,2001,Primera,1.6,48
7,2290,Volkswagen,Benzyna+LPG,190000,Volkswagen,Polo,,,2001,Polo,,48
8,318570,Porsche,Benzyna,70221,Porsche,911,Carrera,4S,2001,911,Carrera,48
9,15500,Jaguar,Benzyna,204927,Jaguar,S-Type,,,2001,S-Type,,48
10,6900,Ford,Benzyna,103500,Ford,Fiesta,1.25,Trend,2001,Fiesta,1.25,48
11,13500,Volvo,Benzyna,260500,Volvo,XC,70,,2001,XC,70,48
12,6400,Peugeot,Diesel,279000,Peugeot,406,2.0,HDI,2001,406,2.0,48
13,21900,Infiniti,Benzyna+LPG,255000,Infiniti,QX,,,2001,QX,,48
14,8900,Renault,Diesel,352000,Renault,Grand,Espace,2.2,2001,Grand,Espace,48
15,18000,Mercedes-Benz,Benzyna,120000,Mercedes-Benz,Klasa,S,600,2001,S,600,48
16,14900,Audi,Benzyna,202000,Audi,A6,,,2001,A6,,48
17,38200,Mercedes-Benz,Benzyna,255000,Mercedes-Benz,CL,500,,2001,CL,500,48
18,20910,BMW,Diesel,186555,BMW,Seria,5,,2001,5,,48
19,69900,Chevrolet,Benzyna,116300,Chevrolet,Astro,4.3i,V6,2001,Astro,4.3i,48
20,12500,BMW,Diesel,355849,BMW,Seria,5,,2001,5,,48
21,11900,Ford,Diesel,300000,Ford,Transit,,,2001,Transit,,48
22,24999,Mercedes-Benz,Benzyna+LPG,300000,Mercedes-Benz,ML,55,AMG,2001,ML,55,48
23,43000,Jeep,Benzyna+LPG,178000,Jeep,Cherokee,,,2001,Cherokee,,48
24,63000,Lexus,Benzyna,153000,Lexus,LS,430,Prestige,2001,LS,430,48
25,13500,Mercedes-Benz,Benzyna,167000,Mercedes-Benz,CLK,,,2001,CLK,,48
26,12000,BMW,Benzyna,260000,BMW,Seria,5,,2001,5,,48
27,41900,Mercedes-Benz,Benzyna,320000,Mercedes-Benz,CLK,,,2001,CLK,,48
28,16000,Mercedes-Benz,Diesel,171826,Mercedes-Benz,Klasa,E,,2001,E,,48
29,33500,BMW,Benzyna,80000,BMW,Z3,,,2001,Z3,,48
30,6700,Seat,Benzyna,297225,Seat,Leon,1.6,Sport,2001,Leon,1.6,48
31,14900,Polonez,Benzyna,50375,Polonez,Atu,,,2001,Atu,,48
0,15900,BMW,Benzyna,160000,BMW,Seria,3,,2001,3,,44
1,6999,Audi,Diesel,355000,Audi,A4,Avant,1.9,2001,A4,Avant,44
2,7300,Audi,Benzyna,150000,Audi,A3,,,2001,A3,,44
3,11997,Audi,Benzyna,218000,Audi,A4,,,2001,A4,,44
4,7999,Volkswagen,Benzyna,233000,Volkswagen,Passat,2.0,Comfortline,2001,Passat,2.0,44
5,16500,BMW,Benzyna,327072,BMW,Seria,5,530i,2001,5,530i,44
6,4400,Volkswagen,Benzyna+LPG,278000,Volkswagen,Polo,,,2001,Polo,,44
7,14500,Volvo,Benzyna+LPG,380000,Volvo,V70,,,2001,V70,,44
8,14500,BMW,Benzyna+LPG,245000,BMW,Seria,5,,2001,5,,44
9,3200,Renault,Benzyna,192000,Renault,Thalia,1.4,RT,2001,Thalia,1.4,44
10,11500,MINI,Benzyna,206254,MINI,Cooper,,,2001,Cooper,,44
11,28500,Jeep,Benzyna,249000,Jeep,Cherokee,3.7,Limited,2001,Cherokee,3.7,44
12,22500,BMW,Benzyna,313000,BMW,Seria,3,,2001,3,,44
13,12700,Audi,Benzyna,167000,Audi,A4,Avant,1.8T,2001,A4,Avant,44
14,14500,BMW,Benzyna,330000,BMW,Seria,5,,2001,5,,44
15,49900,Mercedes-Benz,Benzyna,103855,Mercedes-Benz,Klasa,E,320,2001,E,320,44
16,7000,Volkswagen,Diesel,386100,Volkswagen,Golf,IV,1.9,2001,Golf,IV,44
17,13400,Mercedes-Benz,Benzyna,238000,Mercedes-Benz,Klasa,C,,2001,C,,44
18,10900,Seat,Diesel,326000,Seat,Alhambra,1.9,TDI,2001,Alhambra,1.9,44
19,5005,Peugeot,Diesel,388000,Peugeot,406,2.0,HDI,2001,406,2.0,44
20,6999,Ford,Benzyna,220600,Ford,Mondeo,1.8,Ambiente,2001,Mondeo,1.8,44
21,9999,Audi,Benzyna,238273,Audi,A2,1.4,,2001,A2,1.4,44
22,50000,Lexus,Benzyna,90362,Lexus,GS,300,,2001,GS,300,44
23,36900,BMW,Benzyna,194091,BMW,Seria,5,,2001,5,,44
24,15400,Audi,Diesel,290000,Audi,A8,,,2001,A8,,44
25,7500,BMW,Benzyna,264068,BMW,Seria,3,318Ci,2001,3,318Ci,44
26,24400,Audi,Benzyna,275400,Audi,A6,,,2001,A6,,44
27,18900,Audi,Benzyna,192300,Audi,A4,Avant,3.0,2001,A4,Avant,44
28,9300,Audi,Benzyna,214000,Audi,A2,1.4,,2001,A2,1.4,44
29,12900,Seat,Benzyna,230000,Seat,Leon,,,2001,Leon,,44
30,4500,Citroën,Benzyna,214321,Citroën,Saxo,,,2001,Saxo,,44
31,17499,Mercedes-Benz,Benzyna,91000,Mercedes-Benz,Klasa,C,180,2001,C,180,44
0,35900,Lexus,Benzyna,292000,Lexus,LS,,,2001,LS,,61
1,89000,Fiat,Diesel,71000,Fiat,Ducato,,,2001,Ducato,,61
2,119500,BMW,Benzyna,88000,BMW,M3,,,2001,M3,,61
3,8700,BMW,Benzyna,117231,BMW,Seria,3,316ti,2001,3,316ti,61
4,6990,Volkswagen,Benzyna,256000,Volkswagen,Passat,2.0,Comfortline,2001,Passat,2.0,61
5,69900,Dodge,Benzyna,119000,Dodge,Durango,5.9,,2001,Durango,5.9,61
6,2700,Honda,Benzyna,249000,Honda,Civic,,,2001,Civic,,61
7,12600,Audi,Benzyna,310450,Audi,A4,Avant,3.0,2001,A4,Avant,61
8,10500,Audi,Diesel,250000,Audi,A2,1.4,TDI,2001,A2,1.4,61
9,49000,BMW,Benzyna,214000,BMW,Z3,,,2001,Z3,,61
10,10000,Audi,Diesel,285000,Audi,A4,Avant,1.9,2001,A4,Avant,61
11,44444,Mercedes-Benz,Benzyna,160000,Mercedes-Benz,ML,55,AMG,2001,ML,55,61
12,7900,Volkswagen,Benzyna,251000,Volkswagen,Bora,,,2001,Bora,,61
13,85000,Volkswagen,Diesel,230000,Volkswagen,Multivan,,,2001,Multivan,,61
14,9900,Mazda,Benzyna,174000,Mazda,Tribute,2.0,Comfort,2001,Tribute,2.0,61
15,24999,BMW,Benzyna+LPG,382000,BMW,Seria,5,,2001,5,,61
16,6900,Honda,Benzyna,230000,Honda,Civic,1.4i,S,2001,Civic,1.4i,61
17,145996,Porsche,Benzyna,182000,Porsche,911,Carrera,,2001,911,Carrera,61
18,62300,Lexus,Benzyna+LPG,167000,Lexus,LX,470,,2001,LX,470,61
19,249900,Mercedes-Benz,Benzyna,76000,Mercedes-Benz,Klasa,G,500,2001,G,500,61
20,6500,Mercedes-Benz,Benzyna,197000,Mercedes-Benz,Klasa,C,200,2001,C,200,61
21,11300,Audi,Benzyna,195993,Audi,S8,A8,3.7,2001,S8,A8,61
22,10900,Jaguar,Benzyna,128000,Jaguar,X-Type,,,2001,X-Type,,61
23,12900,Audi,Benzyna,149689,Audi,A2,,,2001,A2,,61
24,5900,Renault,Benzyna,152321,Renault,Clio,1.4i,RT,2001,Clio,1.4i,61
25,15400,Mercedes-Benz,Benzyna,211000,Mercedes-Benz,Klasa,E,,2001,E,,61
26,5700,BMW,Benzyna,140000,BMW,Seria,3,e46-1998-2007,2001,3,e46-1998-2007,61
27,8900,Mercedes-Benz,Benzyna,312150,Mercedes-Benz,Klasa,S,,2001,S,,61
28,5900,Opel,Benzyna+LPG,250000,Opel,Vectra,B,(1995-2002),2001,Vectra,B,61
0,3999,Peugeot,Benzyna,252998,Peugeot,106,1.1,Classic,2001,106,1.1,36
1,25000,BMW,Benzyna,245000,BMW,X5,,,2001,X5,,36
2,15900,Volvo,Benzyna,336710,Volvo,XC,70,,2001,XC,70,36
3,29500,Mercedes-Benz,Diesel,652000,Mercedes-Benz,Sprinter,,,2001,Sprinter,,36
4,13400,Mercedes-Benz,Diesel,228600,Mercedes-Benz,Klasa,E,200,2001,E,200,36
5,1499,Seat,Benzyna,187000,Seat,Cordoba,1.4,16V,2001,Cordoba,1.4,36
6,16500,Jaguar,Benzyna,283778,Jaguar,S-Type,,,2001,S-Type,,36
7,15997,Volkswagen,Diesel,302000,Volkswagen,Transporter,,,2001,Transporter,,36
8,9600,Volkswagen,Benzyna,283000,Volkswagen,Passat,1.8T,Highline,2001,Passat,1.8T,36
9,10900,Audi,Benzyna,201800,Audi,A6,,,2001,A6,,36
10,23500,Mitsubishi,Diesel,301000,Mitsubishi,Pajero,,,2001,Pajero,,36
11,9900,Mercedes-Benz,Diesel,288000,Mercedes-Benz,Klasa,E,,2001,E,,36
12,10900,Audi,Benzyna,162000,Audi,A4,2.0,,2001,A4,2.0,36
13,18500,BMW,Benzyna,295000,BMW,Seria,5,,2001,5,,36
14,9900,BMW,Benzyna,187600,BMW,Seria,3,,2001,3,,36
15,47500,Porsche,Benzyna,134000,Porsche,911,Carrera,,2001,911,Carrera,36
16,13900,Audi,Diesel,371000,Audi,A6,,,2001,A6,,36
17,5500,Alfa Romeo,Benzyna,300000,Alfa,Romeo,156,2.0,2001,Romeo,156,36
18,15700,SsangYong,Diesel,174910,SsangYong,Korando,290,TD,2001,Korando,290,36
19,5900,BMW,Benzyna,254000,BMW,Seria,3,316ti,2001,3,316ti,36
20,28900,BMW,Benzyna,340000,BMW,Seria,3,,2001,3,,36
21,11070,Land Rover,Diesel,386995,Land,Rover,Discovery,II,2001,Discovery,II,36
22,1999,Renault,Benzyna,270000,Renault,Twingo,,,2001,Twingo,,36
23,6900,Volvo,Benzyna,378000,Volvo,V70,,,2001,V70,,36
24,11999,Kia,Benzyna,160000,Kia,Sportage,2.0,4WD,2001,Sportage,2.0,36
25,10900,BMW,Benzyna,212138,BMW,,,,2001,,,36
26,54900,Lexus,Benzyna,168000,Lexus,LS,,,2001,LS,,36
27,6800,Toyota,Benzyna,232000,Toyota,Avensis,2.0,VVT-i,2001,Avensis,2.0,36
28,8900,Audi,Benzyna,191000,Audi,A3,,,2001,A3,,36
29,13900,Volvo,Benzyna,269000,Volvo,V70,,,2001,V70,,36
30,9900,Mercedes-Benz,Diesel,340000,Mercedes-Benz,Klasa,C,,2001,C,,36
31,8900,Volkswagen,Benzyna,261000,Volkswagen,Passat,2.0,Comfortline,2001,Passat,2.0,36
0,35900,Lexus,Benzyna,292000,Lexus,LS,,,2001,LS,,67
1,89000,Fiat,Diesel,71000,Fiat,Ducato,,,2001,Ducato,,67
2,119500,BMW,Benzyna,88000,BMW,M3,,,2001,M3,,67
3,8700,BMW,Benzyna,117231,BMW,Seria,3,316ti,2001,3,316ti,67
4,6990,Volkswagen,Benzyna,256000,Volkswagen,Passat,2.0,Comfortline,2001,Passat,2.0,67
5,69900,Dodge,Benzyna,119000,Dodge,Durango,5.9,,2001,Durango,5.9,67
6,2700,Honda,Benzyna,249000,Honda,Civic,,,2001,Civic,,67
7,12600,Audi,Benzyna,310450,Audi,A4,Avant,3.0,2001,A4,Avant,67
8,10500,Audi,Diesel,250000,Audi,A2,1.4,TDI,2001,A2,1.4,67
9,49000,BMW,Benzyna,214000,BMW,Z3,,,2001,Z3,,67
10,10000,Audi,Diesel,285000,Audi,A4,Avant,1.9,2001,A4,Avant,67
11,44444,Mercedes-Benz,Benzyna,160000,Mercedes-Benz,ML,55,AMG,2001,ML,55,67
12,7900,Volkswagen,Benzyna,251000,Volkswagen,Bora,,,2001,Bora,,67
13,85000,Volkswagen,Diesel,230000,Volkswagen,Multivan,,,2001,Multivan,,67
14,9900,Mazda,Benzyna,174000,Mazda,Tribute,2.0,Comfort,2001,Tribute,2.0,67
15,24999,BMW,Benzyna+LPG,382000,BMW,Seria,5,,2001,5,,67
16,6900,Honda,Benzyna,230000,Honda,Civic,1.4i,S,2001,Civic,1.4i,67
17,145996,Porsche,Benzyna,182000,Porsche,911,Carrera,,2001,911,Carrera,67
18,62300,Lexus,Benzyna+LPG,167000,Lexus,LX,470,,2001,LX,470,67
19,249900,Mercedes-Benz,Benzyna,76000,Mercedes-Benz,Klasa,G,500,2001,G,500,67
20,6500,Mercedes-Benz,Benzyna,197000,Mercedes-Benz,Klasa,C,200,2001,C,200,67
21,11300,Audi,Benzyna,195993,Audi,S8,A8,3.7,2001,S8,A8,67
22,10900,Jaguar,Benzyna,128000,Jaguar,X-Type,,,2001,X-Type,,67
23,12900,Audi,Benzyna,149689,Audi,A2,,,2001,A2,,67
24,5900,Renault,Benzyna,152321,Renault,Clio,1.4i,RT,2001,Clio,1.4i,67
25,15400,Mercedes-Benz,Benzyna,211000,Mercedes-Benz,Klasa,E,,2001,E,,67
26,5700,BMW,Benzyna,140000,BMW,Seria,3,e46-1998-2007,2001,3,e46-1998-2007,67
27,8900,Mercedes-Benz,Benzyna,312150,Mercedes-Benz,Klasa,S,,2001,S,,67
28,5900,Opel,Benzyna+LPG,250000,Opel,Vectra,B,(1995-2002),2001,Vectra,B,67
0,35900,Lexus,Benzyna,292000,Lexus,LS,,,2001,LS,,81
1,89000,Fiat,Diesel,71000,Fiat,Ducato,,,2001,Ducato,,81
2,119500,BMW,Benzyna,88000,BMW,M3,,,2001,M3,,81
3,8700,BMW,Benzyna,117231,BMW,Seria,3,316ti,2001,3,316ti,81
4,6990,Volkswagen,Benzyna,256000,Volkswagen,Passat,2.0,Comfortline,2001,Passat,2.0,81
5,69900,Dodge,Benzyna,119000,Dodge,Durango,5.9,,2001,Durango,5.9,81
6,2700,Honda,Benzyna,249000,Honda,Civic,,,2001,Civic,,81
7,12600,Audi,Benzyna,310450,Audi,A4,Avant,3.0,2001,A4,Avant,81
8,10500,Audi,Diesel,250000,Audi,A2,1.4,TDI,2001,A2,1.4,81
9,49000,BMW,Benzyna,214000,BMW,Z3,,,2001,Z3,,81
10,10000,Audi,Diesel,285000,Audi,A4,Avant,1.9,2001,A4,Avant,81
11,44444,Mercedes-Benz,Benzyna,160000,Mercedes-Benz,ML,55,AMG,2001,ML,55,81
12,7900,Volkswagen,Benzyna,251000,Volkswagen,Bora,,,2001,Bora,,81
13,85000,Volkswagen,Diesel,230000,Volkswagen,Multivan,,,2001,Multivan,,81
14,9900,Mazda,Benzyna,174000,Mazda,Tribute,2.0,Comfort,2001,Tribute,2.0,81
15,24999,BMW,Benzyna+LPG,382000,BMW,Seria,5,,2001,5,,81
16,6900,Honda,Benzyna,230000,Honda,Civic,1.4i,S,2001,Civic,1.4i,81
17,145996,Porsche,Benzyna,182000,Porsche,911,Carrera,,2001,911,Carrera,81
18,62300,Lexus,Benzyna+LPG,167000,Lexus,LX,470,,2001,LX,470,81
19,249900,Mercedes-Benz,Benzyna,76000,Mercedes-Benz,Klasa,G,500,2001,G,500,81
20,6500,Mercedes-Benz,Benzyna,197000,Mercedes-Benz,Klasa,C,200,2001,C,200,81
21,11300,Audi,Benzyna,195993,Audi,S8,A8,3.7,2001,S8,A8,81
22,10900,Jaguar,Benzyna,128000,Jaguar,X-Type,,,2001,X-Type,,81
23,12900,Audi,Benzyna,149689,Audi,A2,,,2001,A2,,81
24,5900,Renault,Benzyna,152321,Renault,Clio,1.4i,RT,2001,Clio,1.4i,81
25,15400,Mercedes-Benz,Benzyna,211000,Mercedes-Benz,Klasa,E,,2001,E,,81
26,5700,BMW,Benzyna,140000,BMW,Seria,3,e46-1998-2007,2001,3,e46-1998-2007,81
27,8900,Mercedes-Benz,Benzyna,312150,Mercedes-Benz,Klasa,S,,2001,S,,81
28,5900,Opel,Benzyna+LPG,250000,Opel,Vectra,B,(1995-2002),2001,Vectra,B,81
0,35900,Lexus,Benzyna,292000,Lexus,LS,,,2001,LS,,84
1,89000,Fiat,Diesel,71000,Fiat,Ducato,,,2001,Ducato,,84
2,119500,BMW,Benzyna,88000,BMW,M3,,,2001,M3,,84
3,8700,BMW,Benzyna,117231,BMW,Seria,3,316ti,2001,3,316ti,84
4,6990,Volkswagen,Benzyna,256000,Volkswagen,Passat,2.0,Comfortline,2001,Passat,2.0,84
5,69900,Dodge,Benzyna,119000,Dodge,Durango,5.9,,2001,Durango,5.9,84
6,2700,Honda,Benzyna,249000,Honda,Civic,,,2001,Civic,,84
7,12600,Audi,Benzyna,310450,Audi,A4,Avant,3.0,2001,A4,Avant,84
8,10500,Audi,Diesel,250000,Audi,A2,1.4,TDI,2001,A2,1.4,84
9,49000,BMW,Benzyna,214000,BMW,Z3,,,2001,Z3,,84
10,10000,Audi,Diesel,285000,Audi,A4,Avant,1.9,2001,A4,Avant,84
11,44444,Mercedes-Benz,Benzyna,160000,Mercedes-Benz,ML,55,AMG,2001,ML,55,84
12,7900,Volkswagen,Benzyna,251000,Volkswagen,Bora,,,2001,Bora,,84
13,85000,Volkswagen,Diesel,230000,Volkswagen,Multivan,,,2001,Multivan,,84
14,9900,Mazda,Benzyna,174000,Mazda,Tribute,2.0,Comfort,2001,Tribute,2.0,84
15,24999,BMW,Benzyna+LPG,382000,BMW,Seria,5,,2001,5,,84
16,6900,Honda,Benzyna,230000,Honda,Civic,1.4i,S,2001,Civic,1.4i,84
17,145996,Porsche,Benzyna,182000,Porsche,911,Carrera,,2001,911,Carrera,84
18,62300,Lexus,Benzyna+LPG,167000,Lexus,LX,470,,2001,LX,470,84
19,249900,Mercedes-Benz,Benzyna,76000,Mercedes-Benz,Klasa,G,500,2001,G,500,84
20,6500,Mercedes-Benz,Benzyna,197000,Mercedes-Benz,Klasa,C,200,2001,C,200,84
21,11300,Audi,Benzyna,195993,Audi,S8,A8,3.7,2001,S8,A8,84
22,10900,Jaguar,Benzyna,128000,Jaguar,X-Type,,,2001,X-Type,,84
23,12900,Audi,Benzyna,149689,Audi,A2,,,2001,A2,,84
24,5900,Renault,Benzyna,152321,Renault,Clio,1.4i,RT,2001,Clio,1.4i,84
25,15400,Mercedes-Benz,Benzyna,211000,Mercedes-Benz,Klasa,E,,2001,E,,84
26,5700,BMW,Benzyna,140000,BMW,Seria,3,e46-1998-2007,2001,3,e46-1998-2007,84
27,8900,Mercedes-Benz,Benzyna,312150,Mercedes-Benz,Klasa,S,,2001,S,,84
28,5900,Opel,Benzyna+LPG,250000,Opel,Vectra,B,(1995-2002),2001,Vectra,B,84
0,35900,Lexus,Benzyna,292000,Lexus,LS,,,2001,LS,,86
1,89000,Fiat,Diesel,71000,Fiat,Ducato,,,2001,Ducato,,86
2,119500,BMW,Benzyna,88000,BMW,M3,,,2001,M3,,86
3,8700,BMW,Benzyna,117231,BMW,Seria,3,316ti,2001,3,316ti,86
4,6990,Volkswagen,Benzyna,256000,Volkswagen,Passat,2.0,Comfortline,2001,Passat,2.0,86
5,69900,Dodge,Benzyna,119000,Dodge,Durango,5.9,,2001,Durango,5.9,86
6,2700,Honda,Benzyna,249000,Honda,Civic,,,2001,Civic,,86
7,12600,Audi,Benzyna,310450,Audi,A4,Avant,3.0,2001,A4,Avant,86
8,10500,Audi,Diesel,250000,Audi,A2,1.4,TDI,2001,A2,1.4,86
9,49000,BMW,Benzyna,214000,BMW,Z3,,,2001,Z3,,86
10,10000,Audi,Diesel,285000,Audi,A4,Avant,1.9,2001,A4,Avant,86
11,44444,Mercedes-Benz,Benzyna,160000,Mercedes-Benz,ML,55,AMG,2001,ML,55,86
12,7900,Volkswagen,Benzyna,251000,Volkswagen,Bora,,,2001,Bora,,86
13,85000,Volkswagen,Diesel,230000,Volkswagen,Multivan,,,2001,Multivan,,86
14,9900,Mazda,Benzyna,174000,Mazda,Tribute,2.0,Comfort,2001,Tribute,2.0,86
15,24999,BMW,Benzyna+LPG,382000,BMW,Seria,5,,2001,5,,86
16,6900,Honda,Benzyna,230000,Honda,Civic,1.4i,S,2001,Civic,1.4i,86
17,145996,Porsche,Benzyna,182000,Porsche,911,Carrera,,2001,911,Carrera,86
18,62300,Lexus,Benzyna+LPG,167000,Lexus,LX,470,,2001,LX,470,86
19,249900,Mercedes-Benz,Benzyna,76000,Mercedes-Benz,Klasa,G,500,2001,G,500,86
20,6500,Mercedes-Benz,Benzyna,197000,Mercedes-Benz,Klasa,C,200,2001,C,200,86
21,11300,Audi,Benzyna,195993,Audi,S8,A8,3.7,2001,S8,A8,86
22,10900,Jaguar,Benzyna,128000,Jaguar,X-Type,,,2001,X-Type,,86
23,12900,Audi,Benzyna,149689,Audi,A2,,,2001,A2,,86
24,5900,Renault,Benzyna,152321,Renault,Clio,1.4i,RT,2001,Clio,1.4i,86
25,15400,Mercedes-Benz,Benzyna,211000,Mercedes-Benz,Klasa,E,,2001,E,,86
26,5700,BMW,Benzyna,140000,BMW,Seria,3,e46-1998-2007,2001,3,e46-1998-2007,86
27,8900,Mercedes-Benz,Benzyna,312150,Mercedes-Benz,Klasa,S,,2001,S,,86
28,5900,Opel,Benzyna+LPG,250000,Opel,Vectra,B,(1995-2002),2001,Vectra,B,86
0,35900,Lexus,Benzyna,292000,Lexus,LS,,,2001,LS,,83
1,89000,Fiat,Diesel,71000,Fiat,Ducato,,,2001,Ducato,,83
2,119500,BMW,Benzyna,88000,BMW,M3,,,2001,M3,,83
3,8700,BMW,Benzyna,117231,BMW,Seria,3,316ti,2001,3,316ti,83
4,6990,Volkswagen,Benzyna,256000,Volkswagen,Passat,2.0,Comfortline,2001,Passat,2.0,83
5,69900,Dodge,Benzyna,119000,Dodge,Durango,5.9,,2001,Durango,5.9,83
6,2700,Honda,Benzyna,249000,Honda,Civic,,,2001,Civic,,83
7,12600,Audi,Benzyna,310450,Audi,A4,Avant,3.0,2001,A4,Avant,83
8,10500,Audi,Diesel,250000,Audi,A2,1.4,TDI,2001,A2,1.4,83
9,49000,BMW,Benzyna,214000,BMW,Z3,,,2001,Z3,,83
10,10000,Audi,Diesel,285000,Audi,A4,Avant,1.9,2001,A4,Avant,83
11,44444,Mercedes-Benz,Benzyna,160000,Mercedes-Benz,ML,55,AMG,2001,ML,55,83
12,7900,Volkswagen,Benzyna,251000,Volkswagen,Bora,,,2001,Bora,,83
13,85000,Volkswagen,Diesel,230000,Volkswagen,Multivan,,,2001,Multivan,,83
14,9900,Mazda,Benzyna,174000,Mazda,Tribute,2.0,Comfort,2001,Tribute,2.0,83
15,24999,BMW,Benzyna+LPG,382000,BMW,Seria,5,,2001,5,,83
16,6900,Honda,Benzyna,230000,Honda,Civic,1.4i,S,2001,Civic,1.4i,83
17,145996,Porsche,Benzyna,182000,Porsche,911,Carrera,,2001,911,Carrera,83
18,62300,Lexus,Benzyna+LPG,167000,Lexus,LX,470,,2001,LX,470,83
19,249900,Mercedes-Benz,Benzyna,76000,Mercedes-Benz,Klasa,G,500,2001,G,500,83
20,6500,Mercedes-Benz,Benzyna,197000,Mercedes-Benz,Klasa,C,200,2001,C,200,83
21,11300,Audi,Benzyna,195993,Audi,S8,A8,3.7,2001,S8,A8,83
22,10900,Jaguar,Benzyna,128000,Jaguar,X-Type,,,2001,X-Type,,83
23,12900,Audi,Benzyna,149689,Audi,A2,,,2001,A2,,83
24,5900,Renault,Benzyna,152321,Renault,Clio,1.4i,RT,2001,Clio,1.4i,83
25,15400,Mercedes-Benz,Benzyna,211000,Mercedes-Benz,Klasa,E,,2001,E,,83
26,5700,BMW,Benzyna,140000,BMW,Seria,3,e46-1998-2007,2001,3,e46-1998-2007,83
27,8900,Mercedes-Benz,Benzyna,312150,Mercedes-Benz,Klasa,S,,2001,S,,83
28,5900,Opel,Benzyna+LPG,250000,Opel,Vectra,B,(1995-2002),2001,Vectra,B,83
0,35900,Lexus,Benzyna,292000,Lexus,LS,,,2001,LS,,87
1,89000,Fiat,Diesel,71000,Fiat,Ducato,,,2001,Ducato,,87
2,119500,BMW,Benzyna,88000,BMW,M3,,,2001,M3,,87
3,8700,BMW,Benzyna,117231,BMW,Seria,3,316ti,2001,3,316ti,87
4,6990,Volkswagen,Benzyna,256000,Volkswagen,Passat,2.0,Comfortline,2001,Passat,2.0,87
5,69900,Dodge,Benzyna,119000,Dodge,Durango,5.9,,2001,Durango,5.9,87
6,2700,Honda,Benzyna,249000,Honda,Civic,,,2001,Civic,,87
7,12600,Audi,Benzyna,310450,Audi,A4,Avant,3.0,2001,A4,Avant,87
8,10500,Audi,Diesel,250000,Audi,A2,1.4,TDI,2001,A2,1.4,87
9,49000,BMW,Benzyna,214000,BMW,Z3,,,2001,Z3,,87
10,10000,Audi,Diesel,285000,Audi,A4,Avant,1.9,2001,A4,Avant,87
11,44444,Mercedes-Benz,Benzyna,160000,Mercedes-Benz,ML,55,AMG,2001,ML,55,87
12,7900,Volkswagen,Benzyna,251000,Volkswagen,Bora,,,2001,Bora,,87
13,85000,Volkswagen,Diesel,230000,Volkswagen,Multivan,,,2001,Multivan,,87
14,9900,Mazda,Benzyna,174000,Mazda,Tribute,2.0,Comfort,2001,Tribute,2.0,87
15,24999,BMW,Benzyna+LPG,382000,BMW,Seria,5,,2001,5,,87
16,6900,Honda,Benzyna,230000,Honda,Civic,1.4i,S,2001,Civic,1.4i,87
17,145996,Porsche,Benzyna,182000,Porsche,911,Carrera,,2001,911,Carrera,87
18,62300,Lexus,Benzyna+LPG,167000,Lexus,LX,470,,2001,LX,470,87
19,249900,Mercedes-Benz,Benzyna,76000,Mercedes-Benz,Klasa,G,500,2001,G,500,87
20,6500,Mercedes-Benz,Benzyna,197000,Mercedes-Benz,Klasa,C,200,2001,C,200,87
21,11300,Audi,Benzyna,195993,Audi,S8,A8,3.7,2001,S8,A8,87
22,10900,Jaguar,Benzyna,128000,Jaguar,X-Type,,,2001,X-Type,,87
23,12900,Audi,Benzyna,149689,Audi,A2,,,2001,A2,,87
24,5900,Renault,Benzyna,152321,Renault,Clio,1.4i,RT,2001,Clio,1.4i,87
25,15400,Mercedes-Benz,Benzyna,211000,Mercedes-Benz,Klasa,E,,2001,E,,87
26,5700,BMW,Benzyna,140000,BMW,Seria,3,e46-1998-2007,2001,3,e46-1998-2007,87
27,8900,Mercedes-Benz,Benzyna,312150,Mercedes-Benz,Klasa,S,,2001,S,,87
28,5900,Opel,Benzyna+LPG,250000,Opel,Vectra,B,(1995-2002),2001,Vectra,B,87
0,35900,Lexus,Benzyna,292000,Lexus,LS,,,2001,LS,,85
1,89000,Fiat,Diesel,71000,Fiat,Ducato,,,2001,Ducato,,85
2,119500,BMW,Benzyna,88000,BMW,M3,,,2001,M3,,85
3,8700,BMW,Benzyna,117231,BMW,Seria,3,316ti,2001,3,316ti,85
4,6990,Volkswagen,Benzyna,256000,Volkswagen,Passat,2.0,Comfortline,2001,Passat,2.0,85
5,69900,Dodge,Benzyna,119000,Dodge,Durango,5.9,,2001,Durango,5.9,85
6,2700,Honda,Benzyna,249000,Honda,Civic,,,2001,Civic,,85
